bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
2027040,2183,SB0268,1,Introduced,2025-04-29,"Health occupations: advanced practice registered nurses; scope of practice of registered professional nurses who hold specialty certifications as nurse practitioners; modify. Amends secs. 17201, 17210, 17211a & 17212 of 1978 PA 368 (MCL 333.17201 et seq.) & adds sec. 17210a.","Health occupations: advanced practice registered nurses; scope of practice of registered professional nurses who hold specialty certifications as nurse practitioners; modify. Amends secs. 17201, 17210, 17211a & 17212 of 1978 PA 368 (MCL 333.17201 et seq.) & adds sec. 17210a.",4828,"Senate Regulatory Affairs",2025-04-29,"Referred To Committee On Regulatory Affairs",https://legiscan.com/MI/bill/SB0268/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0268
2027025,2183,SB0269,2,Engrossed,2025-06-26,"Aeronautics: airport authority; airport authority; exempt from certain funding restrictions. Amends sec. 135 of 1945 PA 327 (MCL 259.135).","Aeronautics: airport authority; airport authority; exempt from certain funding restrictions. Amends sec. 135 of 1945 PA 327 (MCL 259.135).",2834,"House Transportation And Infrastructure",2025-06-26,"Referred To Committee On Transportation And Infrastructure",https://legiscan.com/MI/bill/SB0269/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0269
2026997,2183,SB0270,1,Introduced,2025-04-29,"Civil procedure: civil actions; immunity from civil action for individual who uses force in compliance with self-defense act; provide for. Amends secs. 2922b & 2922c of 1961 PA 236 (MCL 600.2922b & 600.2922c).","Civil procedure: civil actions; immunity from civil action for individual who uses force in compliance with self-defense act; provide for. Amends secs. 2922b & 2922c of 1961 PA 236 (MCL 600.2922b & 600.2922c).",4720,"Senate Civil Rights, Judiciary, And Public Safety",2025-04-29,"Referred To Committee On Civil Rights, Judiciary, And Public Safety",https://legiscan.com/MI/bill/SB0270/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0270
2027033,2183,SB0271,1,Introduced,2025-04-29,"Civil rights: open meetings; provisions of open meetings act relating to virtual attendance and participation of members of public bodies at public meetings; revise. Amends secs. 3 & 7 of 1976 PA 267 (MCL 15.263 & 15.267); adds sec. 3b & repeals sec. 3a of 1976 PA 267 (MCL 15.263a).","Civil rights: open meetings; provisions of open meetings act relating to virtual attendance and participation of members of public bodies at public meetings; revise. Amends secs. 3 & 7 of 1976 PA 267 (MCL 15.263 & 15.267); adds sec. 3b & repeals sec. 3a of 1976 PA 267 (MCL 15.263a).",4745,"Senate Elections And Ethics",2025-04-29,"Referred To Committee On Elections And Ethics",https://legiscan.com/MI/bill/SB0271/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0271
2027421,2183,SB0272,1,Introduced,2025-04-30,"Housing: condominium; definition of undeveloped land; modify. Amends sec. 67 of 1978 PA 59 (MCL 559.167).","Housing: condominium; definition of undeveloped land; modify. Amends sec. 67 of 1978 PA 59 (MCL 559.167).",4718,"Senate Housing And Human Services",2025-04-30,"Referred To Committee On Housing And Human Services",https://legiscan.com/MI/bill/SB0272/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0272
2027355,2183,SB0273,1,Introduced,2025-04-30,"Agriculture: other; funding and standards for the MAEAP; modify, and extend sunset. Amends sec. 8715 of 1994 PA 451 (MCL 324.8715).","Agriculture: other; funding and standards for the MAEAP; modify, and extend sunset. Amends sec. 8715 of 1994 PA 451 (MCL 324.8715).",4774,"Senate Natural Resources And Agriculture",2025-04-30,"Referred To Committee On Natural Resources And Agriculture",https://legiscan.com/MI/bill/SB0273/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0273
2027449,2183,SB0274,2,Engrossed,2025-07-01,"Highways: memorial; portion of US-131; designate as the ""Master Sergeant Gregory T. Kuhse Memorial Highway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2092) by adding sec. 111.","Highways: memorial; portion of US-131; designate as the ""Master Sergeant Gregory T. Kuhse Memorial Highway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2092) by adding sec. 111.",2834,"House Transportation And Infrastructure",2025-07-01,"Referred To Committee On Transportation And Infrastructure",https://legiscan.com/MI/bill/SB0274/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0274
2027386,2183,SB0275,1,Introduced,2025-04-30,"Public utilities: natural gas utilities; local units of government imposing a ban on the use of natural gas or installation of natural gas infrastructure; prohibit. Creates new act.","Public utilities: natural gas utilities; local units of government imposing a ban on the use of natural gas or installation of natural gas infrastructure; prohibit. Creates new act.",3189,"Senate Local Government",2025-04-30,"Referred To Committee On Local Government",https://legiscan.com/MI/bill/SB0275/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0275
2027856,2183,SB0276,1,Introduced,2025-05-01,"Natural resources: fishing; structuring of fishing licenses and hunting licenses; revise. Amends secs. 43520, 43522, 43523a, 43523b, 43524, 43525b, 43525c, 43527a, 43528, 43528a, 43528b, 43529, 43531, 43532, 43532a, 43533, 43535, 43540a, 43540c, 43546 & 43553 of 1994 PA 451 (MCL 324.43520 et seq.) & adds sec. 503d. TIE BAR WITH: SB 0277'25","Natural resources: fishing; structuring of fishing licenses and hunting licenses; revise. Amends secs. 43520, 43522, 43523a, 43523b, 43524, 43525b, 43525c, 43527a, 43528, 43528a, 43528b, 43529, 43531, 43532, 43532a, 43533, 43535, 43540a, 43540c, 43546 & 43553 of 1994 PA 451 (MCL 324.43520 et seq.) & adds sec. 503d. TIE BAR WITH: SB 0277'25",829,"Senate Appropriations",2025-05-01,"Referred To Committee On Appropriations",https://legiscan.com/MI/bill/SB0276/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0276
2027831,2183,SB0277,1,Introduced,2025-05-01,"Sales tax: distribution; disposition of money into the game and fish protection account; provide for. Amends sec. 25 of 1933 PA 167 (MCL 205.75). TIE BAR WITH: SB 0276'25","Sales tax: distribution; disposition of money into the game and fish protection account; provide for. Amends sec. 25 of 1933 PA 167 (MCL 205.75). TIE BAR WITH: SB 0276'25",829,"Senate Appropriations",2025-05-01,"Referred To Committee On Appropriations",https://legiscan.com/MI/bill/SB0277/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0277
2027879,2183,SB0278,1,Introduced,2025-05-01,"Housing: other; housing and community development fund; modify. Amends secs. 58, 58b & 58c of 1966 PA 346 (MCL 125.1458 et seq.).","Housing: other; housing and community development fund; modify. Amends secs. 58, 58b & 58c of 1966 PA 346 (MCL 125.1458 et seq.).",4718,"Senate Housing And Human Services",2025-05-01,"Referred To Committee On Housing And Human Services",https://legiscan.com/MI/bill/SB0278/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0278
2027743,2183,SB0279,1,Introduced,2025-05-01,"Economic development: other; office of business permitting support; create. Amends title of 1984 PA 270 (MCL 125.2001 - 125.2094) & adds ch. 7A.","Economic development: other; office of business permitting support; create. Amends title of 1984 PA 270 (MCL 125.2001 - 125.2094) & adds ch. 7A.",4854,"Senate Economic And Community Development",2025-05-01,"Referred To Committee On Economic And Community Development",https://legiscan.com/MI/bill/SB0279/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0279
2027802,2183,SB0280,1,Introduced,2025-05-01,"Vehicles: registration; recreation passport fee; make mandatory. Amends sec. 805 of 1949 PA 300 (MCL 257.805). TIE BAR WITH: SB 0281'25","Vehicles: registration; recreation passport fee; make mandatory. Amends sec. 805 of 1949 PA 300 (MCL 257.805). TIE BAR WITH: SB 0281'25",829,"Senate Appropriations",2025-05-01,"Referred To Committee On Appropriations",https://legiscan.com/MI/bill/SB0280/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0280
2027716,2183,SB0281,1,Introduced,2025-05-01,"Recreation: state parks; recreation passport and nonresident motor vehicle park passes; modify. Amends secs. 2001, 2045, 74101, 74116, 74117, 74120, 78101, 78105 & 78119 of 1994 PA 451 (MCL 324.2001 et seq.). TIE BAR WITH: SB 0280'25","Recreation: state parks; recreation passport and nonresident motor vehicle park passes; modify. Amends secs. 2001, 2045, 74101, 74116, 74117, 74120, 78101, 78105 & 78119 of 1994 PA 451 (MCL 324.2001 et seq.). TIE BAR WITH: SB 0280'25",829,"Senate Appropriations",2025-05-01,"Referred To Committee On Appropriations",https://legiscan.com/MI/bill/SB0281/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0281
2027772,2183,SB0282,1,Introduced,2025-05-01,"Labor: collective bargaining; tenants right to organize; provide for. Creates new act.","Labor: collective bargaining; tenants right to organize; provide for. Creates new act.",4718,"Senate Housing And Human Services",2025-05-01,"Referred To Committee On Housing And Human Services",https://legiscan.com/MI/bill/SB0282/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0282
2028811,2183,SB0283,1,Introduced,2025-05-06,"Animals: dogs; penalties for stealing or holding a dog; increase. Amends 1931 PA 328 (MCL 750.1 - 750.568) by adding sec. 357c & repeals sec. 8 of 1939 PA 309 (MCL 287.308).","Animals: dogs; penalties for stealing or holding a dog; increase. Amends 1931 PA 328 (MCL 750.1 - 750.568) by adding sec. 357c & repeals sec. 8 of 1939 PA 309 (MCL 287.308).",4828,"Senate Regulatory Affairs",2025-05-06,"Referred To Committee On Regulatory Affairs",https://legiscan.com/MI/bill/SB0283/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0283
2028839,2183,SB0284,1,Introduced,2025-05-06,"Communications: internet; digital age assurance act; create. Creates new act.","Communications: internet; digital age assurance act; create. Creates new act.",4717,"Senate Finance, Insurance, And Consumer Protection",2025-05-06,"Referred To Committee On Finance, Insurance, And Consumer Protection",https://legiscan.com/MI/bill/SB0284/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0284
2029291,2183,SB0285,2,Engrossed,2025-06-10,"Family law: marriage and divorce; persons authorized to solemnize marriage; modify. Amends sec. 7 of 1846 RS 83 (MCL 551.7). TIE BAR WITH: SB 0286'25","Family law: marriage and divorce; persons authorized to solemnize marriage; modify. Amends sec. 7 of 1846 RS 83 (MCL 551.7). TIE BAR WITH: SB 0286'25",899,"House Government Operations",2025-06-10,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/SB0285/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0285
2029214,2183,SB0286,2,Engrossed,2025-06-10,"Family law: marriage and divorce; civil celebrant; provide for. Amends secs. 1, 4 & 6 of 1887 PA 128 (MCL 551.101 et seq.). TIE BAR WITH: SB 0285'25","Family law: marriage and divorce; civil celebrant; provide for. Amends secs. 1, 4 & 6 of 1887 PA 128 (MCL 551.101 et seq.). TIE BAR WITH: SB 0285'25",899,"House Government Operations",2025-06-10,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/SB0286/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0286
2029273,2183,SB0287,2,Engrossed,2025-06-10,"Family law: marriage and divorce; authority to solemnize marriage; modify. Amends sec. 16 of 1846 RS 83 (MCL 551.16). TIE BAR WITH: SB 0285'25","Family law: marriage and divorce; authority to solemnize marriage; modify. Amends sec. 16 of 1846 RS 83 (MCL 551.16). TIE BAR WITH: SB 0285'25",899,"House Government Operations",2025-06-10,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/SB0287/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0287
2029198,2183,SB0288,2,Engrossed,2025-06-25,"Civil rights: open meetings; grounds for going into closed session when a public body consults with its attorney; modify. Amends sec. 8 of 1976 PA 267 (MCL 15.268).","Civil rights: open meetings; grounds for going into closed session when a public body consults with its attorney; modify. Amends sec. 8 of 1976 PA 267 (MCL 15.268).",899,"House Government Operations",2025-06-25,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/SB0288/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0288
2029235,2183,SB0289,1,Introduced,2025-05-07,"Health: other; gender reassignment procedures or treatment for minors; prohibit. Creates new act.","Health: other; gender reassignment procedures or treatment for minors; prohibit. Creates new act.",838,"Senate Government Operations",2025-05-07,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/SB0289/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0289
2029252,2183,SB0290,1,Introduced,2025-05-07,"Health: licensing; sanctions for performing gender reassignment procedures or treatment to minors; provide for. Amends secs. 16221 & 16226 of 1978 PA 368 (MCL 333.16221 & 333.16226). TIE BAR WITH: SB 0289'25","Health: licensing; sanctions for performing gender reassignment procedures or treatment to minors; provide for. Amends secs. 16221 & 16226 of 1978 PA 368 (MCL 333.16221 & 333.16226). TIE BAR WITH: SB 0289'25",838,"Senate Government Operations",2025-05-07,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/SB0290/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0290
2029311,2183,SB0291,1,Introduced,2025-05-07,"Insurance: health insurers; coverage for adverse consequences related to gender transition and reversal of gender transition; require. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 3406ww.","Insurance: health insurers; coverage for adverse consequences related to gender transition and reversal of gender transition; require. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 3406ww.",838,"Senate Government Operations",2025-05-07,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/SB0291/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0291
2030590,2183,SB0292,1,Introduced,2025-05-13,"Property tax: exemptions; property tax exemption for principal residence of certain senior citizens; provide for. Amends 1893 PA 206 (MCL 211.1 - 211.155) by adding sec. 7yy.","Property tax: exemptions; property tax exemption for principal residence of certain senior citizens; provide for. Amends 1893 PA 206 (MCL 211.1 - 211.155) by adding sec. 7yy.",4717,"Senate Finance, Insurance, And Consumer Protection",2025-05-13,"Referred To Committee On Finance, Insurance, And Consumer Protection",https://legiscan.com/MI/bill/SB0292/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0292
2030577,2183,SB0293,1,Introduced,2025-05-13,"Animals: care and treatment; restitution for care and treatment of certain forfeited animals; impose penalties upon owner. Amends sec. 50 of 1931 PA 328 (MCL 750.50).","Animals: care and treatment; restitution for care and treatment of certain forfeited animals; impose penalties upon owner. Amends sec. 50 of 1931 PA 328 (MCL 750.50).",0,,2025-09-16,"Referred To Committee Of The Whole",https://legiscan.com/MI/bill/SB0293/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-SB-0293
